"publicid.origintime.longitude.latitude.magnitude.depth"
"2015p930073 2015-12-11T03:03:23.097Z 175.0220184 -40.20299149 2.566594694 15.577775"
"2015p929629 2015-12-10T23:06:49.026Z 177.1220561 -38.36991241 2.591840444 38.046875"
"2015p929569 2015-12-10T22:34:47.950Z 175.6149143 -39.25843706 0.855228341 10.0390625"
"2015p929483 2015-12-10T21:48:49.093Z 172.9019578 -42.42632007 2.682185407 12.265625"
"2015p929302 2015-12-10T20:12:38.667Z 167.2757568 -45.48329163 3.08452172 68.65174103"
"2015p928947 2015-12-10T17:02:59.675Z 176.8652828 -39.96677655 2.488262731 19.296875"
"2015p928814 2015-12-10T15:52:12.162Z 177.7047794 -38.64772824 1.9956134 23.515625"
"2015p928476 2015-12-10T12:52:23.605Z 167.518631 -44.95126343 2.828407461 48.89135361"
"2015p928380 2015-12-10T12:01:04.693Z 172.7212919 -43.51664307 2.651229313 5.8203125"
"2015p928362 2015-12-10T11:51:37.614Z 172.7252671 -43.51216555 3.348039115 6.40625"
"2015p928189 2015-12-10T10:19:46.684Z 176.1841535 -38.59314629 2.074248808 6.0546875"
"2015p928166 2015-12-10T10:07:14.164Z 176.1901554 -38.59228877 1.648680709 5.87890625"
"2015p928146 2015-12-10T09:56:21.031Z 175.3219484 -39.10444439 1.572962802 14.9609375"
"2015p928046 2015-12-10T09:02:57.069Z 175.3641696 -39.14616943 0.8290838244 11.328125"
"2015p927972 2015-12-10T08:24:23.591Z 175.8248444 -40.64547729 1.417155908 23.43910217"
"2015p927395 2015-12-10T03:16:23.837Z 179.2331848 -36.91126251 2.93995422 33"
"2015p927381 2015-12-10T03:08:56.595Z 175.8658295 -39.28123474 1.599087003 3.331259966"
"2015p927351 2015-12-10T02:52:48.791Z 179.3545837 -37.52259827 3.066666805 33"
"2015p927226 2015-12-10T01:46:31.049Z 174.8802032 -40.65974808 3.350417637 2.685883284"
"2015p927190 2015-12-10T01:26:50.894Z 176.6575012 -40.02840805 2.435064543 28.71517944"
"2015p927094 2015-12-10T00:35:28.995Z 178.655014 -38.55022049 2.084663466 23.32522583"
"2015p927093 2015-12-10T00:35:12.502Z 177.1604462 -36.69272995 2.549835686 247.8418884"
"2015p926521 2015-12-09T19:31:09.104Z 175.6856079 -39.48213577 1.42168261 18.67132759"
"2015p926026 2015-12-09T15:06:59.619Z 175.3973396 -39.1659398 1.204081524 11.2109375"
"2015p925506 2015-12-09T10:31:01.286Z 175.8286225 -38.75103002 2.865053414 88.4375"
"2015p925111 2015-12-09T06:59:42.509Z 175.8256195 -39.21608351 0.8657939978 25.15625"
"2015p925088 2015-12-09T06:47:10.741Z 175.6262058 -39.25148615 0.7656433519 9.16015625"
"2015p925006 2015-12-09T06:03:34.424Z 173.0928192 -42.11192322 3.475844892 31.17804527"
"2015p924975 2015-12-09T05:46:41.765Z 175.7185282 -39.03400923 0.8022917044 6.9921875"
"2015p924832 2015-12-09T04:30:39.175Z 175.7326075 -39.0402744 0.9064490409 8.8671875"
"2015p924549 2015-12-09T02:00:05.579Z 174.4841614 -41.80660248 2.295701987 19.2262001"
"2015p924464 2015-12-09T01:15:02.414Z 175.5338234 -39.33475329 0.8469951228 15.546875"
"2015p924442 2015-12-09T01:03:11.468Z 175.5462733 -39.54438684 1.372063053 23.28125"
"2015p924052 2015-12-08T21:35:07.114Z 176.7316437 -38.9323082 2.065089664 36.53615952"
"2015p923856 2015-12-08T19:50:47.336Z 174.5137787 -41.67451096 2.880386465 24.27797699"
"2015p923806 2015-12-08T19:24:14.572Z 175.3011017 -39.82471466 2.114869634 19.03092575"
"2015p923344 2015-12-08T15:18:12.835Z 178.4255818 -39.66651129 2.628641699 40.625"
"2015p923183 2015-12-08T13:52:08.602Z 172.6542969 -43.59871292 2.048245663 3.718825579"
"2015p923095 2015-12-08T13:05:16.074Z 177.3655396 -37.22708893 2.201249308 1.70557034"
"2015p923027 2015-12-08T12:29:17.782Z 177.4582062 -35.97032928 2.799576761 278.1116943"
"2015p922855 2015-12-08T10:57:25.737Z 166.4055634 -46.88671494 3.32193386 12"
"2015p922700 2015-12-08T09:34:49.559Z 174.2159926 -39.27047885 1.603707153 18.59375"
"2015p922161 2015-12-08T04:47:31.625Z 176.9228668 -38.0793457 2.086933831 32.78583145"
"2015p921337 2015-12-07T21:28:45.152Z 175.5886993 -39.26996231 1.05087467 8.226425171"
"2015p921259 2015-12-07T20:47:00.853Z 175.6005859 -39.28211975 0.7956283783 8.882351875"
"2015p921000 2015-12-07T18:28:52.475Z 168.3183441 -44.56575394 2.943642853 5"
"2015p920682 2015-12-07T15:39:29.600Z 175.3206668 -39.11441058 2.331531506 14.4921875"
"2015p920438 2015-12-07T13:29:42.672Z 174.1132507 -40.56163025 2.603000027 49.30953979"
"2015p920292 2015-12-07T12:11:37.849Z 175.4489604 -38.01237005 2.340234324 5.9375"
"2015p920236 2015-12-07T11:42:00.390Z 176.8413575 -37.94130763 1.819271146 10.390625"
"2015p920118 2015-12-07T10:38:56.439Z 175.4085063 -39.1716994 0.8876454029 9.6875"
"2015p919838 2015-12-07T08:10:04.703Z 178.5998077 -39.099823 2.737593433 33"
"2015p919764 2015-12-07T07:31:08.661Z 175.4157559 -39.16149858 0.8254816633 9.3359375"
"2015p919415 2015-12-07T04:25:04.043Z 176.1835327 -38.27231216 3.598485378 157.4369507"
"2015p919224 2015-12-07T02:42:58.112Z 176.4503021 -40.13124466 2.572248499 31.22940826"
"2015p919099 2015-12-07T01:36:09.527Z 175.081604 -39.14958954 1.462261032 19.80184746"
"2015p918999 2015-12-07T00:43:01.895Z 176.5565186 -37.01825333 2.668836081 249.2674713"
"2015p918663 2015-12-06T21:43:45.563Z 178.0561523 -35.76622772 3.604076577 250.5654449"
"2015p918597 2015-12-06T21:08:52.261Z 177.191864 -38.00995255 2.594715511 36.99848938"
"2015p918272 2015-12-06T18:15:25.224Z 175.3965454 -39.16550446 0.5852515573 9.178609848"
"2015p917895 2015-12-06T14:54:49.666Z 175.0254059 -39.17289352 2.054345361 13.63446331"
"2015p917765 2015-12-06T13:45:14.372Z 176.9541164 -37.3990357 2.286635897 67.8125"
"2015p917342 2015-12-06T10:00:06.190Z 173.4539948 -40.26007843 2.377240516 158.0566406"
"2015p917109 2015-12-06T07:55:59.429Z 176.5966644 -37.53127289 2.562995689 171.0914917"
"2015p916860 2015-12-06T05:43:28.050Z 173.7603455 -40.61453629 2.077171861 102.3517075"
"2015p916234 2015-12-06T00:09:27.615Z 177.3234558 -37.49533844 2.18875764 28.97889519"
"2015p916052 2015-12-05T22:32:21.842Z 176.0326691 -37.82743835 2.076636186 199.0400391"
"2015p915850 2015-12-05T20:44:58.900Z 177.1903381 -39.46757507 2.184951527 28.05781937"
"2015p915797 2015-12-05T20:16:59.041Z 176.3510132 -40.08614349 2.234346007 20.10936737"
"2015p915733 2015-12-05T19:42:50.961Z 170.921524 -43.22097397 2.940603199 5"
"2015p915610 2015-12-05T18:37:19.726Z 175.2945099 -39.10803604 1.3225804 8.626609802"
"2015p915475 2015-12-05T17:25:34.121Z 170.8876495 -43.23635483 2.933204766 5"
"2015p915282 2015-12-05T15:42:37.057Z 175.900589 -38.80958176 1.519869317 3.43076849"
"2015p915168 2015-12-05T14:41:49.461Z 176.1761322 -39.58937836 2.48604637 28.89509392"
"2015p915094 2015-12-05T14:02:08.317Z 172.8088684 -43.47874069 2.308881712 5.16857481"
"2015p915003 2015-12-05T13:14:03.805Z 179.9645996 -37.4560051 3.228293443 33"
"2015p914671 2015-12-05T10:16:52.396Z 175.3926086 -39.15475845 1.916633459 9.392240524"
"2015p914464 2015-12-05T08:26:36.063Z 176.615799 -37.85268402 1.836847343 4.661612988"
"2015p913916 2015-12-05T03:34:39.366Z 176.006244 -38.60018522 1.953321191 8.6328125"
"2015p913750 2015-12-05T02:06:24.945Z 176.0697778 -38.6246412 1.979395342 5.1171875"
"2015p913746 2015-12-05T02:04:13.255Z 176.0826912 -38.65296021 1.78362734 7.578125"
"2015p913300 2015-12-04T22:06:21.360Z 170.9060669 -43.20053482 3.061472635 5"
"2015p913280 2015-12-04T21:55:58.213Z 167.7353668 -44.98879623 2.856913952 48.66107178"
"2015p913198 2015-12-04T21:12:17.148Z 171.0913745 -43.35189115 2.400257908 19.53125"
"2015p913186 2015-12-04T21:05:41.482Z 170.898407 -43.20034409 4.089324174 5"
"2015p913158 2015-12-04T20:50:43.672Z 170.9026184 -43.19804001 2.989531243 5"
"2015p913115 2015-12-04T20:27:40.005Z 165.5541229 -46.16780853 3.645616119 5"
"2015p912933 2015-12-04T18:50:46.220Z 174.2154694 -40.63686371 4.530793638 50.25624847"
"2015p912861 2015-12-04T18:12:36.064Z 177.3203278 -42.83080292 3.092243555 33"
"2015p912589 2015-12-04T15:47:44.662Z 169.5654602 -43.6307373 2.294671343 5"
"2015p912300 2015-12-04T13:13:55.694Z 177.5012817 -36.92881393 2.328844455 144.259613"
"2015p912252 2015-12-04T12:48:08.853Z 177.7058868 -36.95692444 2.510565525 95.7750473"
"2015p911850 2015-12-04T09:13:47.539Z 179.3530121 -35.53164673 3.176778291 33"
"2015p911658 2015-12-04T07:31:33.346Z 171.7697296 -41.91324615 3.013414938 5"
"2015p911489 2015-12-04T06:01:32.978Z 176.0620728 -37.78218842 2.336517118 157.6634521"
